locus_tag	ftype	length_bp	gene	EC_number	COG	product
IDBKNKLP_03426	CDS	1344	gntP		COG2610	High-affinity gluconate transporter
IDBKNKLP_03427	CDS	903	fimH_1			Type 1 fimbrin D-mannose specific adhesin
IDBKNKLP_03428	CDS	504	fimG_1			Protein FimG
IDBKNKLP_03429	CDS	531	fimF_1			Protein FimF
IDBKNKLP_03430	CDS	2637	fimD_1		COG3188	Outer membrane usher protein FimD
IDBKNKLP_03431	CDS	726	fimC			Chaperone protein FimC
IDBKNKLP_03432	CDS	498	lpfA			putative major fimbrial subunit LpfA
IDBKNKLP_03433	CDS	549	fimA			Type-1 fimbrial protein, A chain
IDBKNKLP_03434	CDS	597				ISKra4 family transposase ISCep1
IDBKNKLP_03435	CDS	276			COG1662	IS1 family transposase IS1A
IDBKNKLP_03436	CDS	378			COG1662	IS1 family transposase IS1R
IDBKNKLP_03437	CDS	498	xerC_5		COG4974	Tyrosine recombinase XerC
IDBKNKLP_03438	CDS	717	nanC			putative N-acetylneuraminic acid outer membrane channel protein NanC
IDBKNKLP_03439	CDS	1107	nanM	5.1.3.24	COG3055	N-acetylneuraminate epimerase
IDBKNKLP_03440	CDS	981	nanS	3.1.1.-		putative 9-O-acetyl-N-acetylneuraminic acid deacetylase
IDBKNKLP_03441	CDS	825				hypothetical protein
IDBKNKLP_03442	CDS	258				hypothetical protein
IDBKNKLP_03443	CDS	546				hypothetical protein
IDBKNKLP_03444	CDS	747	yjhP			putative protein YjhP
IDBKNKLP_03445	CDS	1122	ysdC_2	3.4.11.-	COG1363	Putative aminopeptidase YsdC
IDBKNKLP_03446	CDS	279	gatB_2	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
IDBKNKLP_03447	CDS	1314	gatC_2		COG3775	PTS system galactitol-specific EIIC component
IDBKNKLP_03448	CDS	807				hypothetical protein
IDBKNKLP_03449	CDS	432				hypothetical protein
IDBKNKLP_03450	CDS	633	rpe_2	5.1.3.1		Ribulose-phosphate 3-epimerase
IDBKNKLP_03451	CDS	783	srlR_5		COG1349	Glucitol operon repressor
IDBKNKLP_03452	CDS	759	glnQ_2			Glutamine transport ATP-binding protein GlnQ
IDBKNKLP_03453	CDS	1104	yhdY		COG0765	Inner membrane amino-acid ABC transporter permease protein YhdY
IDBKNKLP_03454	CDS	1182				hypothetical protein
IDBKNKLP_03455	CDS	1026	yhdW			Putative amino-acid ABC transporter-binding protein YhdW
IDBKNKLP_03456	CDS	222				hypothetical protein
IDBKNKLP_03457	CDS	291				hypothetical protein
IDBKNKLP_03458	CDS	3105	acrF		COG0841	Multidrug export protein AcrF
IDBKNKLP_03459	CDS	1158	acrE			Multidrug export protein AcrE
IDBKNKLP_03460	CDS	663	acrR_1		COG1309	HTH-type transcriptional regulator AcrR
IDBKNKLP_03461	CDS	180				hypothetical protein
IDBKNKLP_03462	CDS	885	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
IDBKNKLP_03463	CDS	297	fis		COG2901	DNA-binding protein Fis
IDBKNKLP_03464	CDS	873	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
IDBKNKLP_03465	CDS	882	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
IDBKNKLP_03466	CDS	1452	panF		COG4145	Sodium/pantothenate symporter
IDBKNKLP_03467	CDS	243	yhdT		COG3924	putative membrane protein YhdT
IDBKNKLP_03468	CDS	1350	accC	6.3.4.14	COG0439	Biotin carboxylase
IDBKNKLP_03469	CDS	471	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
IDBKNKLP_03470	CDS	975	acuI	1.3.1.84	COG0604	putative acrylyl-CoA reductase AcuI
IDBKNKLP_03471	CDS	1941	csrD			RNase E specificity factor CsrD
IDBKNKLP_03472	CDS	1044	mreB		COG1077	Cell shape-determining protein MreB
IDBKNKLP_03473	CDS	1104	mreC		COG1792	Cell shape-determining protein MreC
IDBKNKLP_03474	CDS	489	mreD		COG2891	Rod shape-determining protein MreD
IDBKNKLP_03475	CDS	594	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
IDBKNKLP_03476	CDS	1470	rng	3.1.26.-	COG1530	Ribonuclease G
IDBKNKLP_03477	CDS	3801				hypothetical protein
IDBKNKLP_03478	CDS	1446	tldD	3.4.-.-	COG0312	Metalloprotease TldD
IDBKNKLP_03479	CDS	930	dmlR_4			HTH-type transcriptional regulator DmlR
IDBKNKLP_03480	CDS	204	aaeX			Protein AaeX
IDBKNKLP_03481	CDS	933	aaeA_2		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
IDBKNKLP_03482	CDS	1968	aaeB_2		COG1289	p-hydroxybenzoic acid efflux pump subunit AaeB
IDBKNKLP_03483	CDS	273	yhcO		COG2732	putative protein YhcO
IDBKNKLP_03484	CDS	264				hypothetical protein
IDBKNKLP_03485	CDS	471	argR		COG1438	Arginine repressor
IDBKNKLP_03486	CDS	939	mdh_2	1.1.1.37	COG0039	Malate dehydrogenase
IDBKNKLP_03487	CDS	1068	degS	3.4.21.107	COG0265	Serine endoprotease DegS
IDBKNKLP_03488	CDS	1368	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
IDBKNKLP_03489	CDS	399	yhcB		COG3105	Inner membrane protein YhcB
IDBKNKLP_03490	CDS	1128	zapE		COG1485	Cell division protein ZapE
IDBKNKLP_03491	CDS	429	rplM		COG0102	50S ribosomal protein L13
IDBKNKLP_03492	CDS	393	rpsI		COG0103	30S ribosomal protein S9
IDBKNKLP_03493	CDS	639	sspA		COG0625	Stringent starvation protein A
IDBKNKLP_03494	CDS	498	sspB		COG2969	Stringent starvation protein B
IDBKNKLP_03495	CDS	1368	dcuD_1		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
IDBKNKLP_03496	CDS	792	nanR_1		COG2186	HTH-type transcriptional repressor NanR
IDBKNKLP_03497	CDS	894	nanA	4.1.3.3	COG0329	N-acetylneuraminate lyase
IDBKNKLP_03498	CDS	1491	nanT			Sialic acid transporter NanT
IDBKNKLP_03499	CDS	690	nanE	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
IDBKNKLP_03500	CDS	876	nanK	2.7.1.60	COG1940	N-acetylmannosamine kinase
IDBKNKLP_03501	CDS	465	yhcH_1		COG2731	putative protein YhcH
IDBKNKLP_03502	CDS	306				hypothetical protein
IDBKNKLP_03503	CDS	480	yhcG	3.1.-.-	COG4804	Putative nuclease YhcG
IDBKNKLP_03504	CDS	1419	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
IDBKNKLP_03505	CDS	4554	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
IDBKNKLP_03506	CDS	930				hypothetical protein
IDBKNKLP_03507	CDS	2337	arcB	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
IDBKNKLP_03508	CDS	654	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
IDBKNKLP_03509	CDS	729	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
IDBKNKLP_03510	CDS	633	yrbL			putative protein YrbL
IDBKNKLP_03511	CDS	273	ptsO		COG1925	Phosphocarrier protein NPr
IDBKNKLP_03512	CDS	855	rapZ		COG1660	RNase adapter protein RapZ
IDBKNKLP_03513	CDS	492	ptsN		COG1762	Nitrogen regulatory protein
IDBKNKLP_03514	CDS	288	hpf		COG1544	Ribosome hibernation promoting factor
IDBKNKLP_03515	CDS	1434	rpoN		COG1508	RNA polymerase sigma-54 factor
IDBKNKLP_03516	CDS	726	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
IDBKNKLP_03517	CDS	558	lptA		COG1934	Lipopolysaccharide export system protein LptA
IDBKNKLP_03518	CDS	576	lptC		COG3117	Lipopolysaccharide export system protein LptC
IDBKNKLP_03519	CDS	567	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
IDBKNKLP_03520	CDS	987	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
IDBKNKLP_03521	CDS	978	yrbG		COG0530	Inner membrane protein YrbG
IDBKNKLP_03522	CDS	810	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
IDBKNKLP_03523	CDS	783	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
IDBKNKLP_03524	CDS	552	mlaD		COG1463	Intermembrane phospholipid transport system binding protein MlaD
IDBKNKLP_03525	CDS	636	mlaC		COG2854	Intermembrane phospholipid transport system binding protein MlaC
IDBKNKLP_03526	CDS	294	mlaB		COG3113	Intermembrane phospholipid transport system binding protein MlaB
IDBKNKLP_03527	CDS	270	ibaG		COG5007	Acid stress protein IbaG
IDBKNKLP_03528	CDS	1260	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
IDBKNKLP_03529	CDS	279				hypothetical protein
IDBKNKLP_03530	CDS	972	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
IDBKNKLP_03531	CDS	312	rplU		COG0261	50S ribosomal protein L21
IDBKNKLP_03532	CDS	258	rpmA		COG0211	50S ribosomal protein L27
IDBKNKLP_03533	CDS	255	glnQ_3			Glutamine transport ATP-binding protein GlnQ
IDBKNKLP_03534	CDS	936	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
IDBKNKLP_03535	CDS	1671	hscC		COG0443	Chaperone protein HscC
IDBKNKLP_03536	CDS	1140				hypothetical protein
IDBKNKLP_03537	CDS	162				hypothetical protein
IDBKNKLP_03538	CDS	708				hypothetical protein
IDBKNKLP_03539	CDS	513	esiB			Secretory immunoglobulin A-binding protein EsiB
IDBKNKLP_03540	CDS	393	hcpA	3.5.2.6	COG0790	Beta-lactamase HcpA
IDBKNKLP_03541	CDS	483				hypothetical protein
IDBKNKLP_03542	CDS	2583	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
IDBKNKLP_03543	CDS	582	lptE		COG2980	LPS-assembly lipoprotein LptE
IDBKNKLP_03544	CDS	1032	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
IDBKNKLP_03545	CDS	642	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
IDBKNKLP_03546	CDS	612	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
IDBKNKLP_03547	CDS	318	rsfS		COG0799	Ribosomal silencing factor RsfS
IDBKNKLP_03548	CDS	468	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
IDBKNKLP_03549	CDS	1902	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
IDBKNKLP_03550	CDS	1113	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
IDBKNKLP_03551	CDS	1089	rlpA	4.2.2.-	COG0797	Endolytic peptidoglycan transglycosylase RlpA
IDBKNKLP_03552	CDS	1212	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
IDBKNKLP_03553	CDS	264				hypothetical protein
IDBKNKLP_03554	CDS	642	lipB	2.3.1.181	COG0321	Octanoyltransferase
IDBKNKLP_03555	CDS	954	ybdO			putative HTH-type transcriptional regulator YbdO
IDBKNKLP_03556	CDS	966	lipA	2.8.1.8	COG0320	Lipoyl synthase
IDBKNKLP_03557	CDS	204	tatE		COG1826	Sec-independent protein translocase protein TatE
IDBKNKLP_03558	CDS	789	ybeM	3.5.1.128		Deaminated glutathione amidase
IDBKNKLP_03559	CDS	384	crcB		COG0239	Putative fluoride ion transporter CrcB
IDBKNKLP_03560	CDS	210	cspE			Cold shock-like protein CspE
IDBKNKLP_03561	CDS	561	pagP	2.3.1.251		Lipid A palmitoyltransferase PagP
IDBKNKLP_03562	CDS	1386	dcuD_2		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
IDBKNKLP_03563	CDS	681	dpiA		COG4565	Transcriptional regulatory protein DpiA
IDBKNKLP_03564	CDS	1659	dpiB	2.7.13.3	COG3290	Sensor histidine kinase DpiB
IDBKNKLP_03565	CDS	276			COG1662	IS1 family transposase IS1A
IDBKNKLP_03566	CDS	378			COG1662	IS1 family transposase IS1R
IDBKNKLP_03567	CDS	1059	citC	6.2.1.22	COG3053	[Citrate [pro-3S]-lyase] ligase
IDBKNKLP_03568	CDS	297	citD		COG3052	Citrate lyase acyl carrier protein
IDBKNKLP_03569	CDS	909	citE	4.1.3.6	COG2301	Citrate lyase subunit beta
IDBKNKLP_03570	CDS	1533	citF	4.1.3.6	COG3051	Citrate lyase alpha chain
IDBKNKLP_03571	CDS	552	citX	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
IDBKNKLP_03572	CDS	879	citG	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
IDBKNKLP_03573	CDS	1464	ttdT_2		COG0471	L-tartrate/succinate antiporter
IDBKNKLP_03574	CDS	807	rna	4.6.1.21	COG3719	Ribonuclease I
IDBKNKLP_03575	CDS	411	rnk		COG0782	Regulator of nucleoside diphosphate kinase
IDBKNKLP_03576	CDS	90	yldA			Protein YldA
IDBKNKLP_03577	CDS	1239		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
IDBKNKLP_03578	CDS	429	uspG		COG0589	Universal stress protein UP12
IDBKNKLP_03579	CDS	1596	ahpF	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
IDBKNKLP_03580	CDS	564	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
IDBKNKLP_03581	CDS	762	dsbG		COG1651	Thiol:disulfide interchange protein DsbG
IDBKNKLP_03582	CDS	276			COG1662	IS1 family transposase IS1A
IDBKNKLP_03583	CDS	378			COG1662	IS1 family transposase IS1R
IDBKNKLP_03584	CDS	1062				hypothetical protein
IDBKNKLP_03585	CDS	630	ybdM		COG1475	putative protein YbdM
IDBKNKLP_03586	CDS	1161	ybdL	2.6.1.88	COG0436	Methionine aminotransferase
IDBKNKLP_03587	CDS	1089	hcxA	1.1.1.-	COG0371	Hydroxycarboxylate dehydrogenase A
IDBKNKLP_03588	CDS	198				hypothetical protein
IDBKNKLP_03589	CDS	1050	cstA_1		COG1966	Peptide transporter CstA
IDBKNKLP_03590	CDS	1023	cstA_2		COG1966	Peptide transporter CstA
IDBKNKLP_03591	CDS	414	entH	3.1.2.-	COG2050	Proofreading thioesterase EntH
IDBKNKLP_03592	CDS	747	entA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
IDBKNKLP_03593	CDS	858	entB	6.3.2.14	COG1535	Enterobactin synthase component B
IDBKNKLP_03594	CDS	1611	entE	6.3.2.14	COG1021	Enterobactin synthase component E
IDBKNKLP_03595	CDS	1176	entC	5.4.4.2	COG1169	Isochorismate synthase EntC
IDBKNKLP_03596	CDS	957	fepB		COG4592	Ferrienterobactin-binding periplasmic protein
IDBKNKLP_03597	CDS	1251	entS		COG0477	Enterobactin exporter EntS
IDBKNKLP_03598	CDS	1005	fepD		COG0609	Ferric enterobactin transport system permease protein FepD
IDBKNKLP_03599	CDS	993	fepG		COG4779	Ferric enterobactin transport system permease protein FepG
IDBKNKLP_03600	CDS	816	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
IDBKNKLP_03601	CDS	1134	fepE		COG3765	Ferric enterobactin transport protein FepE
IDBKNKLP_03602	CDS	3882	entF	2.7.7.-	COG1020	Enterobactin synthase component F
IDBKNKLP_03603	CDS	219	ybdZ		COG3251	Enterobactin biosynthesis protein YbdZ
IDBKNKLP_03604	CDS	1203	fes		COG2382	Enterochelin esterase
IDBKNKLP_03605	CDS	2241	fepA		COG4771	Ferrienterobactin receptor
IDBKNKLP_03606	CDS	744	entD	2.7.8.-	COG2977	Enterobactin synthase component D
IDBKNKLP_03607	CDS	2415				hypothetical protein
IDBKNKLP_03608	CDS	687	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
IDBKNKLP_03609	CDS	594	tesA	3.1.2.2	COG2755	Thioesterase 1/protease 1/lysophospholipase L1
IDBKNKLP_03610	CDS	771				hypothetical protein
IDBKNKLP_03611	CDS	855	cnoX		COG3118	Chaperedoxin
IDBKNKLP_03612	CDS	780	fetB		COG0390	putative iron export permease protein FetB
IDBKNKLP_03613	CDS	678	fetA	3.6.3.-	COG4619	putative iron export ATP-binding protein FetA
IDBKNKLP_03614	CDS	918	qmcA		COG0330	Protein QmcA
IDBKNKLP_03615	CDS	459	ybbJ		COG1585	Inner membrane protein YbbJ
IDBKNKLP_03616	CDS	408	cueR		COG0789	HTH-type transcriptional regulator CueR
IDBKNKLP_03617	CDS	1293	ybaT		COG0531	Inner membrane transport protein YbaT
IDBKNKLP_03618	CDS	933	glsA1	3.5.1.2	COG2066	Glutaminase 1
IDBKNKLP_03619	CDS	2505	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
IDBKNKLP_03620	CDS	342	ybaQ		COG3093	putative HTH-type transcriptional regulator YbaQ
IDBKNKLP_03621	CDS	795				hypothetical protein
IDBKNKLP_03622	CDS	480	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
IDBKNKLP_03623	CDS	1653	ushA		COG0737	Protein UshA
IDBKNKLP_03624	CDS	1221	fsr			Fosmidomycin resistance protein
IDBKNKLP_03625	CDS	1458	ybaL_1		COG1226	Putative cation/proton antiporter YbaL
IDBKNKLP_03626	CDS	258	ybaL_2		COG1226	Putative cation/proton antiporter YbaL
IDBKNKLP_03627	CDS	1305	gsk	2.7.1.73	COG0524	Inosine-guanosine kinase
IDBKNKLP_03628	CDS	960	aes	3.1.1.-	COG0657	Acetyl esterase
IDBKNKLP_03629	CDS	963	hemH	4.99.1.1	COG0276	Ferrochelatase
IDBKNKLP_03630	CDS	645	adk	2.7.4.3	COG0563	Adenylate kinase
IDBKNKLP_03631	CDS	1875	htpG		COG0326	Chaperone protein HtpG
IDBKNKLP_03632	CDS	606	recR		COG0353	Recombination protein RecR
IDBKNKLP_03633	CDS	330	ybaB		COG0718	Nucleoid-associated protein YbaB
IDBKNKLP_03634	CDS	1932	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
IDBKNKLP_03635	CDS	552	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
IDBKNKLP_03636	CDS	378	ybaN		COG2832	Inner membrane protein YbaN
IDBKNKLP_03637	CDS	528	priC		COG3923	Primosomal replication protein N''
IDBKNKLP_03638	CDS	162				hypothetical protein
IDBKNKLP_03639	CDS	3363	mscK		COG3264	Mechanosensitive channel MscK
IDBKNKLP_03640	CDS	648	acrR_2		COG1309	HTH-type transcriptional regulator AcrR
IDBKNKLP_03641	CDS	1194	acrA			Multidrug efflux pump subunit AcrA
IDBKNKLP_03642	CDS	3150	acrB_2		COG0841	Multidrug efflux pump subunit AcrB
IDBKNKLP_03643	CDS	375	tomB			Hha toxicity modulator TomB
IDBKNKLP_03644	CDS	219	hha			Hemolysin expression-modulating protein Hha
IDBKNKLP_03645	CDS	552	maa	2.3.1.79	COG0110	Maltose O-acetyltransferase
IDBKNKLP_03646	CDS	471	ylaC			Inner membrane protein YlaC
IDBKNKLP_03647	CDS	1551	pdeB	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeB
IDBKNKLP_03648	CDS	354	ybaA		COG5507	putative protein YbaA
IDBKNKLP_03649	CDS	312	atl		COG3695	DNA base-flipping protein
IDBKNKLP_03650	CDS	573	ybaY		COG3126	putative lipoprotein YbaY
IDBKNKLP_03651	CDS	861	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
IDBKNKLP_03652	CDS	1287	amtB			Ammonia channel
IDBKNKLP_03653	CDS	339	glnK		COG0347	Nitrogen regulatory protein P-II 2
IDBKNKLP_03654	CDS	1782	mdlB	7.6.2.2	COG1132	Multidrug resistance-like ATP-binding protein MdlB
IDBKNKLP_03655	CDS	1773	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
IDBKNKLP_03656	CDS	459	decR		COG1522	DNA-binding transcriptional activator DecR
IDBKNKLP_03657	CDS	819	cof	3.6.1.-	COG0561	HMP-PP phosphatase
IDBKNKLP_03658	CDS	1701	sgrR_2		COG4533	HTH-type transcriptional regulator SgrR
IDBKNKLP_03659	CDS	696	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
IDBKNKLP_03660	CDS	399	fadM	3.1.2.-	COG0824	Long-chain acyl-CoA thioesterase FadM
IDBKNKLP_03661	CDS	372			COG1555	putative protein
IDBKNKLP_03662	CDS	1872	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
IDBKNKLP_03663	CDS	273	hupB		COG0776	DNA-binding protein HU-beta
IDBKNKLP_03664	CDS	2355	lon_2	3.4.21.53	COG0466	Lon protease
IDBKNKLP_03665	CDS	2784				hypothetical protein
IDBKNKLP_03666	CDS	2373				hypothetical protein
IDBKNKLP_03667	CDS	1686	yddA		COG4178	Inner membrane ABC transporter ATP-binding protein YddA
IDBKNKLP_03668	CDS	1158	chuR_2	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
IDBKNKLP_03669	CDS	1683				hypothetical protein
IDBKNKLP_03670	CDS	762	ydeO		COG2207	HTH-type transcriptional regulator YdeO
IDBKNKLP_03671	CDS	198	safA			Two-component-system connector protein SafA
IDBKNKLP_03672	CDS	2280	ydeP		COG0243	Protein YdeP
IDBKNKLP_03673	CDS	915	fimH_2			Type 1 fimbrin D-mannose specific adhesin
IDBKNKLP_03674	CDS	504	fimG_2			Protein FimG
IDBKNKLP_03675	CDS	531	fimF_2			Protein FimF
IDBKNKLP_03676	CDS	1149	fimD_2		COG3188	Outer membrane usher protein FimD
IDBKNKLP_03677	CDS	1134	fimD_3		COG3188	Outer membrane usher protein FimD
IDBKNKLP_03678	CDS	351	fimD_4		COG3188	Outer membrane usher protein FimD
IDBKNKLP_03679	CDS	282	focC_1			Chaperone protein FocC
IDBKNKLP_03680	CDS	375	focC_2			Chaperone protein FocC
IDBKNKLP_03681	CDS	483				hypothetical protein
IDBKNKLP_03682	CDS	1323	hipA	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
IDBKNKLP_03683	CDS	267	hipB		COG1396	Antitoxin HipB
IDBKNKLP_03684	CDS	1551	icsA_2		COG3468	Outer membrane protein IcsA autotransporter
IDBKNKLP_03685	CDS	798	lsrD			Autoinducer 2 import system permease protein LsrD
IDBKNKLP_03686	CDS	1023	lsrB			Autoinducer 2-binding protein LsrB
IDBKNKLP_03687	CDS	876	lsrF	2.3.1.245	COG1830	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase
IDBKNKLP_03688	CDS	291	lsrG	5.3.1.32	COG1359	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
IDBKNKLP_03689	CDS	759	tam	2.1.1.144	COG4106	Trans-aconitate 2-methyltransferase
IDBKNKLP_03690	CDS	915				hypothetical protein
IDBKNKLP_03691	CDS	1452	uxaB	1.1.1.58	COG0246	Altronate oxidoreductase
IDBKNKLP_03692	CDS	1419				hypothetical protein
IDBKNKLP_03693	CDS	360				hypothetical protein
IDBKNKLP_03694	CDS	927	glsA2	3.5.1.2	COG2066	Glutaminase 2
IDBKNKLP_03695	CDS	1389	sad	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
IDBKNKLP_03696	CDS	882	gltR		COG0583	HTH-type transcriptional regulator GltR
IDBKNKLP_03697	CDS	1116				hypothetical protein
IDBKNKLP_03698	CDS	1191	sotB		COG2814	Sugar efflux transporter
IDBKNKLP_03699	CDS	666				hypothetical protein
IDBKNKLP_03700	CDS	285	higA1		COG1396	Antitoxin HigA1
IDBKNKLP_03701	CDS	321				hypothetical protein
IDBKNKLP_03702	CDS	435	marR		COG1846	Multiple antibiotic resistance protein MarR
IDBKNKLP_03703	CDS	384	marA			Multiple antibiotic resistance protein MarA
IDBKNKLP_03704	CDS	219				hypothetical protein
IDBKNKLP_03705	CDS	900	eamA		COG0697	putative amino-acid metabolite efflux pump
IDBKNKLP_03706	CDS	1188	mdrP			Na(+), Li(+), K(+)/H(+) antiporter
IDBKNKLP_03707	CDS	96	mgtS			Small protein MgtS
IDBKNKLP_03708	CDS	891	dgcZ	2.7.7.65	COG2199	Diguanylate cyclase DgcZ
IDBKNKLP_03709	CDS	393	ygiW_2		COG3111	Protein YgiW
IDBKNKLP_03710	CDS	519	pncC_3	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
IDBKNKLP_03711	CDS	2046	dcp	3.4.15.5	COG0339	Dipeptidyl carboxypeptidase
IDBKNKLP_03712	CDS	747	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
IDBKNKLP_03713	CDS	687	rspR		COG1802	HTH-type transcriptional repressor RspR
IDBKNKLP_03714	CDS	204	ydfZ			Putative selenoprotein YdfZ
IDBKNKLP_03715	CDS	1461	por_2	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
IDBKNKLP_03716	CDS	1284	ydfJ			Putative transporter YdfJ
IDBKNKLP_03717	CDS	153	hokA			Protein HokA
IDBKNKLP_03718	CDS	213	cspA		COG1278	Cold shock protein CspA
IDBKNKLP_03719	CDS	291				hypothetical protein
IDBKNKLP_03720	CDS	711				hypothetical protein
IDBKNKLP_03721	CDS	975	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
IDBKNKLP_03722	CDS	660	yiaD		COG2885	putative lipoprotein YiaD
IDBKNKLP_03723	CDS	2334	bisC	1.-.-.-	COG0243	Biotin sulfoxide reductase
IDBKNKLP_03724	CDS	441	yiaC	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YiaC
IDBKNKLP_03725	CDS	564	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
IDBKNKLP_03726	CDS	699				hypothetical protein
IDBKNKLP_03727	CDS	1209	yhjX			putative MFS-type transporter YhjX
IDBKNKLP_03728	CDS	1692	eptB	2.7.8.42	COG2194	Kdo(2)-lipid A phosphoethanolamine 7''-transferase
IDBKNKLP_03729	tRNA	77				tRNA-Pro(cgg)
IDBKNKLP_03730	CDS	1608	dppA		COG0747	Periplasmic dipeptide transport protein
IDBKNKLP_03731	CDS	1020	dppB		COG0601	Dipeptide transport system permease protein DppB
IDBKNKLP_03732	CDS	903	dppC		COG1173	Dipeptide transport system permease protein DppC
IDBKNKLP_03733	CDS	984	dppD		COG0444	Dipeptide transport ATP-binding protein DppD
IDBKNKLP_03734	CDS	1005	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
IDBKNKLP_03735	CDS	1272	yhjV		COG0814	Inner membrane transport protein YhjV
IDBKNKLP_03736	CDS	108	ldrD			Small toxic polypeptide LdrD
IDBKNKLP_03737	CDS	1680	bcsG			Cellulose biosynthesis protein BcsG
IDBKNKLP_03738	CDS	192				hypothetical protein
IDBKNKLP_03739	CDS	1560	bcsE			Cyclic di-GMP binding protein BcsE
IDBKNKLP_03740	CDS	189	yhjR			Protein YhjR
IDBKNKLP_03741	CDS	753	bcsQ			Cellulose biosynthesis protein BcsQ
IDBKNKLP_03742	CDS	2619	bcsA	2.4.1.12	COG1215	Cellulose synthase catalytic subunit [UDP-forming]
IDBKNKLP_03743	CDS	2304	bcsB			Cyclic di-GMP-binding protein
IDBKNKLP_03744	CDS	1107	bcsZ	3.2.1.4	COG3405	Endoglucanase
